"OrderID","CustomerID","EmployeeID","OrderDate","RequiredDate","ShippedDate","ShipVia","Freight","ShipName","ShipAddress","ShipCity","ShipRegion","ShipPostalCode","ShipCountry"
10415,"HUNGC",3,1/15/1997 0:00:00,2/12/1997 0:00:00,1/24/1997 0:00:00,1,$0.20,"Hungry Coyote Import Store","City Center Plaza 516 Main St.","Elgin","OR","97827","USA"
10432,"SPLIR",3,1/31/1997 0:00:00,2/14/1997 0:00:00,2/7/1997 0:00:00,2,$4.34,"Split Rail Beer & Ale","P.O. Box 555","Lander","WY","82520","USA"
10440,"SAVEA",4,2/10/1997 0:00:00,3/10/1997 0:00:00,2/28/1997 0:00:00,2,$86.53,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10441,"OLDWO",3,2/10/1997 0:00:00,3/24/1997 0:00:00,3/14/1997 0:00:00,2,$73.02,"Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA"
10452,"SAVEA",8,2/20/1997 0:00:00,3/20/1997 0:00:00,2/26/1997 0:00:00,1,$140.26,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10469,"WHITC",1,3/10/1997 0:00:00,4/7/1997 0:00:00,3/14/1997 0:00:00,1,$60.18,"White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
10479,"RATTC",3,3/19/1997 0:00:00,4/16/1997 0:00:00,3/21/1997 0:00:00,3,$708.95,"Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
10482,"LAZYK",1,3/21/1997 0:00:00,4/18/1997 0:00:00,4/10/1997 0:00:00,3,$7.48,"Lazy K Kountry Store","12 Orchestra Terrace","Walla Walla","WA","99362","USA"
10483,"WHITC",7,3/24/1997 0:00:00,4/21/1997 0:00:00,4/25/1997 0:00:00,2,$15.28,"White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
10504,"WHITC",4,4/11/1997 0:00:00,5/9/1997 0:00:00,4/18/1997 0:00:00,3,$59.13,"White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
10510,"SAVEA",6,4/18/1997 0:00:00,5/16/1997 0:00:00,4/28/1997 0:00:00,3,$367.63,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10528,"GREAL",6,5/6/1997 0:00:00,5/20/1997 0:00:00,5/9/1997 0:00:00,2,$3.35,"Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
10544,"LONEP",4,5/21/1997 0:00:00,6/18/1997 0:00:00,5/30/1997 0:00:00,1,$24.91,"Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA"
10545,"LAZYK",8,5/22/1997 0:00:00,6/19/1997 0:00:00,6/26/1997 0:00:00,2,$11.92,"Lazy K Kountry Store","12 Orchestra Terrace","Walla Walla","WA","99362","USA"
10555,"SAVEA",6,6/2/1997 0:00:00,6/30/1997 0:00:00,6/4/1997 0:00:00,3,$252.49,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10564,"RATTC",4,6/10/1997 0:00:00,7/8/1997 0:00:00,6/16/1997 0:00:00,3,$13.75,"Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
10569,"RATTC",5,6/16/1997 0:00:00,7/14/1997 0:00:00,7/11/1997 0:00:00,1,$58.98,"Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
10574,"TRAIH",4,6/19/1997 0:00:00,7/17/1997 0:00:00,6/30/1997 0:00:00,2,$37.60,"Trail's Head Gourmet Provisioners","722 DaVinci Blvd.","Kirkland","WA","98034","USA"
10577,"TRAIH",9,6/23/1997 0:00:00,8/4/1997 0:00:00,6/30/1997 0:00:00,2,$25.41,"Trail's Head Gourmet Provisioners","722 DaVinci Blvd.","Kirkland","WA","98034","USA"
10579,"LETSS",1,6/25/1997 0:00:00,7/23/1997 0:00:00,7/4/1997 0:00:00,2,$13.73,"Let's Stop N Shop","87 Polk St. Suite 5","San Francisco","CA","94117","USA"
10589,"GREAL",8,7/4/1997 0:00:00,8/1/1997 0:00:00,7/14/1997 0:00:00,2,$4.42,"Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
10594,"OLDWO",3,7/9/1997 0:00:00,8/6/1997 0:00:00,7/16/1997 0:00:00,2,$5.24,"Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA"
10596,"WHITC",8,7/11/1997 0:00:00,8/8/1997 0:00:00,8/12/1997 0:00:00,1,$16.34,"White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
10598,"RATTC",1,7/14/1997 0:00:00,8/11/1997 0:00:00,7/18/1997 0:00:00,3,$44.42,"Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
10600,"HUNGC",4,7/16/1997 0:00:00,8/13/1997 0:00:00,7/21/1997 0:00:00,1,$45.13,"Hungry Coyote Import Store","City Center Plaza 516 Main St.","Elgin","OR","97827","USA"
10603,"SAVEA",8,7/18/1997 0:00:00,8/15/1997 0:00:00,8/8/1997 0:00:00,2,$48.77,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10607,"SAVEA",5,7/22/1997 0:00:00,8/19/1997 0:00:00,7/25/1997 0:00:00,1,$200.24,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10612,"SAVEA",1,7/28/1997 0:00:00,8/25/1997 0:00:00,8/1/1997 0:00:00,2,$544.08,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10616,"GREAL",1,7/31/1997 0:00:00,8/28/1997 0:00:00,8/5/1997 0:00:00,2,$116.53,"Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
10617,"GREAL",4,7/31/1997 0:00:00,8/28/1997 0:00:00,8/4/1997 0:00:00,2,$18.53,"Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
10624,"THECR",4,8/7/1997 0:00:00,9/4/1997 0:00:00,8/19/1997 0:00:00,2,$94.80,"The Cracker Box","55 Grizzly Peak Rd.","Butte","MT","59801","USA"
10627,"SAVEA",8,8/11/1997 0:00:00,9/22/1997 0:00:00,8/21/1997 0:00:00,3,$107.46,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10656,"GREAL",6,9/4/1997 0:00:00,10/2/1997 0:00:00,9/10/1997 0:00:00,1,$57.15,"Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
10657,"SAVEA",2,9/4/1997 0:00:00,10/2/1997 0:00:00,9/15/1997 0:00:00,2,$352.69,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10660,"HUNGC",8,9/8/1997 0:00:00,10/6/1997 0:00:00,10/15/1997 0:00:00,1,$111.29,"Hungry Coyote Import Store","City Center Plaza 516 Main St.","Elgin","OR","97827","USA"
10662,"LONEP",3,9/9/1997 0:00:00,10/7/1997 0:00:00,9/18/1997 0:00:00,2,$1.28,"Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA"
10665,"LONEP",1,9/11/1997 0:00:00,10/9/1997 0:00:00,9/17/1997 0:00:00,2,$26.31,"Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA"
10678,"SAVEA",7,9/23/1997 0:00:00,10/21/1997 0:00:00,10/16/1997 0:00:00,3,$388.98,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10680,"OLDWO",1,9/24/1997 0:00:00,10/22/1997 0:00:00,9/26/1997 0:00:00,1,$26.61,"Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA"
10681,"GREAL",3,9/25/1997 0:00:00,10/23/1997 0:00:00,9/30/1997 0:00:00,3,$76.13,"Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
10693,"WHITC",3,10/6/1997 0:00:00,10/20/1997 0:00:00,10/10/1997 0:00:00,3,$139.34,"White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
10696,"WHITC",8,10/8/1997 0:00:00,11/19/1997 0:00:00,10/14/1997 0:00:00,3,$102.55,"White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
10700,"SAVEA",3,10/10/1997 0:00:00,11/7/1997 0:00:00,10/16/1997 0:00:00,1,$65.10,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10706,"OLDWO",8,10/16/1997 0:00:00,11/13/1997 0:00:00,10/21/1997 0:00:00,3,$135.63,"Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA"
10708,"THEBI",6,10/17/1997 0:00:00,11/28/1997 0:00:00,11/5/1997 0:00:00,2,$2.96,"The Big Cheese","89 Jefferson Way Suite 2","Portland","OR","97201","USA"
10711,"SAVEA",5,10/21/1997 0:00:00,12/2/1997 0:00:00,10/29/1997 0:00:00,2,$52.41,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10713,"SAVEA",1,10/22/1997 0:00:00,11/19/1997 0:00:00,10/24/1997 0:00:00,1,$167.05,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10714,"SAVEA",5,10/22/1997 0:00:00,11/19/1997 0:00:00,10/27/1997 0:00:00,3,$24.49,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10719,"LETSS",8,10/27/1997 0:00:00,11/24/1997 0:00:00,11/5/1997 0:00:00,2,$51.44,"Let's Stop N Shop","87 Polk St. Suite 5","San Francisco","CA","94117","USA"
10722,"SAVEA",8,10/29/1997 0:00:00,12/10/1997 0:00:00,11/4/1997 0:00:00,1,$74.58,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10723,"WHITC",3,10/30/1997 0:00:00,11/27/1997 0:00:00,11/25/1997 0:00:00,1,$21.72,"White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
10735,"LETSS",6,11/10/1997 0:00:00,12/8/1997 0:00:00,11/21/1997 0:00:00,2,$45.97,"Let's Stop N Shop","87 Polk St. Suite 5","San Francisco","CA","94117","USA"
10740,"WHITC",4,11/13/1997 0:00:00,12/11/1997 0:00:00,11/25/1997 0:00:00,2,$81.88,"White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
10748,"SAVEA",3,11/20/1997 0:00:00,12/18/1997 0:00:00,11/28/1997 0:00:00,1,$232.55,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10756,"SPLIR",8,11/27/1997 0:00:00,12/25/1997 0:00:00,12/2/1997 0:00:00,2,$73.21,"Split Rail Beer & Ale","P.O. Box 555","Lander","WY","82520","USA"
10757,"SAVEA",6,11/27/1997 0:00:00,12/25/1997 0:00:00,12/15/1997 0:00:00,1,$8.19,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10761,"RATTC",5,12/2/1997 0:00:00,12/30/1997 0:00:00,12/8/1997 0:00:00,2,$18.66,"Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
10775,"THECR",7,12/12/1997 0:00:00,1/9/1998 0:00:00,12/26/1997 0:00:00,1,$20.25,"The Cracker Box","55 Grizzly Peak Rd.","Butte","MT","59801","USA"
10805,"THEBI",2,12/30/1997 0:00:00,1/27/1998 0:00:00,1/9/1998 0:00:00,3,$237.34,"The Big Cheese","89 Jefferson Way Suite 2","Portland","OR","97201","USA"
10808,"PRINI",2,1/1/1998 0:00:00,1/29/1998 0:00:00,1/9/1998 0:00:00,3,$45.53,"Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA"
10815,"SAVEA",2,1/5/1998 0:00:00,2/2/1998 0:00:00,1/14/1998 0:00:00,3,$14.62,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10816,"GREAL",4,1/6/1998 0:00:00,2/3/1998 0:00:00,2/4/1998 0:00:00,2,$719.78,"Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
10820,"RATTC",3,1/7/1998 0:00:00,2/4/1998 0:00:00,1/13/1998 0:00:00,2,$37.52,"Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
10821,"SPLIR",1,1/8/1998 0:00:00,2/5/1998 0:00:00,1/15/1998 0:00:00,1,$36.68,"Split Rail Beer & Ale","P.O. Box 555","Lander","WY","82520","USA"
10822,"TRAIH",6,1/8/1998 0:00:00,2/5/1998 0:00:00,1/16/1998 0:00:00,3,$7.00,"Trail's Head Gourmet Provisioners","722 DaVinci Blvd.","Kirkland","WA","98034","USA"
10847,"SAVEA",4,1/22/1998 0:00:00,2/5/1998 0:00:00,2/10/1998 0:00:00,3,$487.57,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10852,"RATTC",8,1/26/1998 0:00:00,2/9/1998 0:00:00,1/30/1998 0:00:00,1,$174.05,"Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
10855,"OLDWO",3,1/27/1998 0:00:00,2/24/1998 0:00:00,2/4/1998 0:00:00,1,$170.97,"Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA"
10861,"WHITC",4,1/30/1998 0:00:00,2/27/1998 0:00:00,2/17/1998 0:00:00,2,$14.93,"White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
10867,"LONEP",6,2/3/1998 0:00:00,3/17/1998 0:00:00,2/11/1998 0:00:00,1,$1.93,"Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA"
10882,"SAVEA",4,2/11/1998 0:00:00,3/11/1998 0:00:00,2/20/1998 0:00:00,3,$23.10,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10883,"LONEP",8,2/12/1998 0:00:00,3/12/1998 0:00:00,2/20/1998 0:00:00,3,$0.53,"Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA"
10884,"LETSS",4,2/12/1998 0:00:00,3/12/1998 0:00:00,2/13/1998 0:00:00,2,$90.97,"Let's Stop N Shop","87 Polk St. Suite 5","San Francisco","CA","94117","USA"
10889,"RATTC",9,2/16/1998 0:00:00,3/16/1998 0:00:00,2/23/1998 0:00:00,3,$280.61,"Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
10894,"SAVEA",1,2/18/1998 0:00:00,3/18/1998 0:00:00,2/20/1998 0:00:00,1,$116.13,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10904,"WHITC",3,2/24/1998 0:00:00,3/24/1998 0:00:00,2/27/1998 0:00:00,3,$162.95,"White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
10936,"GREAL",3,3/9/1998 0:00:00,4/6/1998 0:00:00,3/18/1998 0:00:00,2,$33.68,"Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
10941,"SAVEA",7,3/11/1998 0:00:00,4/8/1998 0:00:00,3/20/1998 0:00:00,2,$400.81,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10965,"OLDWO",6,3/20/1998 0:00:00,4/17/1998 0:00:00,3/30/1998 0:00:00,3,$144.38,"Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA"
10974,"SPLIR",3,3/25/1998 0:00:00,4/8/1998 0:00:00,4/3/1998 0:00:00,3,$12.96,"Split Rail Beer & Ale","P.O. Box 555","Lander","WY","82520","USA"
10983,"SAVEA",2,3/27/1998 0:00:00,4/24/1998 0:00:00,4/6/1998 0:00:00,2,$657.54,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10984,"SAVEA",1,3/30/1998 0:00:00,4/27/1998 0:00:00,4/3/1998 0:00:00,3,$211.22,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10988,"RATTC",3,3/31/1998 0:00:00,4/28/1998 0:00:00,4/10/1998 0:00:00,2,$61.14,"Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
10992,"THEBI",1,4/1/1998 0:00:00,4/29/1998 0:00:00,4/3/1998 0:00:00,3,$4.27,"The Big Cheese","89 Jefferson Way Suite 2","Portland","OR","97201","USA"
11000,"RATTC",2,4/6/1998 0:00:00,5/4/1998 0:00:00,4/14/1998 0:00:00,3,$55.12,"Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
11002,"SAVEA",4,4/6/1998 0:00:00,5/4/1998 0:00:00,4/16/1998 0:00:00,1,$141.16,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
11003,"THECR",3,4/6/1998 0:00:00,5/4/1998 0:00:00,4/8/1998 0:00:00,3,$14.91,"The Cracker Box","55 Grizzly Peak Rd.","Butte","MT","59801","USA"
11006,"GREAL",3,4/7/1998 0:00:00,5/5/1998 0:00:00,4/15/1998 0:00:00,2,$25.19,"Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
11018,"LONEP",4,4/13/1998 0:00:00,5/11/1998 0:00:00,4/16/1998 0:00:00,2,$11.65,"Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA"
11030,"SAVEA",7,4/17/1998 0:00:00,5/15/1998 0:00:00,4/27/1998 0:00:00,2,$830.75,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
11031,"SAVEA",6,4/17/1998 0:00:00,5/15/1998 0:00:00,4/24/1998 0:00:00,2,$227.22,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
11032,"WHITC",2,4/17/1998 0:00:00,5/15/1998 0:00:00,4/23/1998 0:00:00,3,$606.19,"White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
11034,"OLDWO",8,4/20/1998 0:00:00,6/1/1998 0:00:00,4/27/1998 0:00:00,1,$40.32,"Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA"
11040,"GREAL",4,4/22/1998 0:00:00,5/20/1998 0:00:00,,3,$18.84,"Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
11061,"GREAL",4,4/30/1998 0:00:00,6/11/1998 0:00:00,,3,$14.01,"Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
11064,"SAVEA",1,5/1/1998 0:00:00,5/29/1998 0:00:00,5/4/1998 0:00:00,1,$30.09,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
11066,"WHITC",7,5/1/1998 0:00:00,5/29/1998 0:00:00,5/4/1998 0:00:00,2,$44.72,"White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
11077,"RATTC",1,5/6/1998 0:00:00,6/3/1998 0:00:00,,2,$8.53,"Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
